IMAGE_FILENAME,INSECT_ID,DATASET,DPI,DRYMASS_MG,SPLIT,IS_VALID,w_estimate,nl_estimate,NOTES,FOREGROUND_PIXELS,ORIGINAL_IMAGE_FILENAME,SCALE,ROI_SIZE_MM,BF_cbrMG_MM,AREA_MM2
00_data/02_resized/biodiscover-S/2_194164_1_2021_01_20-17-06-37-921.jpg,194164_1,biodiscover-S,1277.6,0.139,val,True,,,,4833,00_data/01_segmented/biodiscover-S/2_194164_1_2021_01_20-17-06-37-921.png,2.018018018018018,2.206793988728867,0.23473425674700507,1.9102685343801722
00_data/02_resized/biodiscover-S/1_194165_1_2021_01_20-17-08-26-970.jpg,194165_1,biodiscover-S,1277.6,0.095,train,True,,,,2504,00_data/01_segmented/biodiscover-S/1_194165_1_2021_01_20-17-08-26-970.png,2.196078431372549,2.0278647463994988,0.22501020561102322,0.9897190999561247
00_data/02_resized/biodiscover-S/2_194165_1_2021_01_20-17-08-27-049.jpg,194165_1,biodiscover-S,1277.6,0.095,train,True,,,,2807,00_data/01_segmented/biodiscover-S/2_194165_1_2021_01_20-17-08-27-049.png,2.6666666666666665,1.6700062617407638,0.27322667824195673,1.1094814351345217
00_data/02_resized/biodiscover-S/1_194166_1_2021_01_20-17-09-40-832.jpg,194166_1,biodiscover-S,1277.6,0.133,train,True,,,,4213,00_data/01_segmented/biodiscover-S/1_194166_1_2021_01_20-17-09-40-832.png,1.7230769230769232,2.5845335003130874,0.19750058265381798,1.6652102907808122
00_data/02_resized/biodiscover-S/2_194166_1_2021_01_20-17-09-40-912.jpg,194166_1,biodiscover-S,1277.6,0.133,train,True,,,,5373,00_data/01_segmented/biodiscover-S/2_194166_1_2021_01_20-17-09-40-912.png,1.792,2.485128365685661,0.2054006059599707,2.1237063594505825
00_data/02_resized/biodiscover-S/1_194167_1_2021_01_20-17-18-45-012.jpg,194167_1,biodiscover-S,1277.6,0.066,train,True,,,,4542,00_data/01_segmented/biodiscover-S/1_194167_1_2021_01_20-17-18-45-012.png,2.074074074074074,2.1471509079524105,0.1882140657023517,1.7952492619811178
00_data/02_resized/biodiscover-S/2_194167_1_2021_01_20-17-18-45-136.jpg,194167_1,biodiscover-S,1277.6,0.066,train,True,,,,1907,00_data/01_segmented/biodiscover-S/2_194167_1_2021_01_20-17-18-45-136.png,2.6987951807228914,1.6501252348152786,0.2449050493476383,0.7537517266838378
00_data/02_resized/biodiscover-S/1_194168_1_2021_01_20-17-19-59-988.jpg,194168_1,biodiscover-S,1277.6,0.136,train,True,,,,4778,00_data/01_segmented/biodiscover-S/1_194168_1_2021_01_20-17-19-59-988.png,2.018018018018018,2.206793988728867,0.23303322410619004,1.8885294966415191
00_data/02_resized/biodiscover-S/2_194168_1_2021_01_20-17-20-00-080.jpg,194168_1,biodiscover-S,1277.6,0.136,train,True,,,,3738,00_data/01_segmented/biodiscover-S/2_194168_1_2021_01_20-17-20-00-080.png,2.0934579439252334,2.1272698810269257,0.24174474650268313,1.4774640557651735
00_data/02_resized/biodiscover-S/1_194169_1_2021_01_20-17-22-54-934.jpg,194169_1,biodiscover-S,1277.6,0.072,val,True,,,,2894,00_data/01_segmented/biodiscover-S/1_194169_1_2021_01_20-17-22-54-934.png,2.3092783505154637,1.9284596117720727,0.21572490399635624,1.1438686402847544
00_data/02_resized/biodiscover-S/2_194169_1_2021_01_20-17-22-54-997.jpg,194169_1,biodiscover-S,1277.6,0.072,val,True,,,,3674,00_data/01_segmented/biodiscover-S/2_194169_1_2021_01_20-17-22-54-997.png,1.9823008849557522,2.246556042579837,0.18517978484642972,1.4521677209420136
00_data/02_resized/biodiscover-S/1_194170_1_2021_01_21-12-55-57-524.jpg,194170_1,biodiscover-S,1277.6,2.391,train,True,,,,61041,00_data/01_segmented/biodiscover-S/1_194170_1_2021_01_21-12-55-57-524.png,0.5308056872037915,8.389793362554789,0.1593829744854123,24.12677459282021
00_data/02_resized/biodiscover-S/2_194170_1_2021_01_21-12-55-57-580.jpg,194170_1,biodiscover-S,1277.6,2.391,train,True,,,,31102,00_data/01_segmented/biodiscover-S/2_194170_1_2021_01_21-12-55-57-580.png,0.5221445221445221,8.528960551033189,0.15678231989007918,12.293228213592409
00_data/02_resized/biodiscover-S/1_194171_1_2021_01_21-12-56-56-273.jpg,194171_1,biodiscover-S,1277.6,2.104,train,True,,,,37428,00_data/01_segmented/biodiscover-S/1_194171_1_2021_01_21-12-56-56-273.png,0.5333333333333333,8.35003130870382,0.15345951027769536,14.793612808769105
00_data/02_resized/biodiscover-S/2_194171_1_2021_01_21-12-56-56-324.jpg,194171_1,biodiscover-S,1277.6,2.104,train,True,,,,15668,00_data/01_segmented/biodiscover-S/2_194171_1_2021_01_21-12-56-56-324.png,0.6787878787878788,6.560738885410145,0.19531210398979404,6.192858968894793
00_data/02_resized/biodiscover-S/1_194172_1_2021_01_21-12-57-43-148.jpg,194172_1,biodiscover-S,1277.6,2.552,train,True,,,,48024,00_data/01_segmented/biodiscover-S/1_194172_1_2021_01_21-12-57-43-148.png,0.5517241379310345,8.071696931747026,0.1693019822231499,18.98173724292849
00_data/02_resized/biodiscover-S/2_194172_1_2021_01_21-12-57-43-204.jpg,194172_1,biodiscover-S,1277.6,2.552,train,True,,,,32972,00_data/01_segmented/biodiscover-S/2_194172_1_2021_01_21-12-57-43-204.png,0.5423728813559322,8.210864120225423,0.1664324571007236,13.032355496706607
00_data/02_resized/biodiscover-S/1_194175_1_2021_01_22-14-18-02-552.jpg,194175_1,biodiscover-S,1277.6,0.141,train,True,,,,6424,00_data/01_segmented/biodiscover-S/1_194175_1_2021_01_22-14-18-02-552.png,1.3575757575757577,3.2803694427050725,0.15866590499337702,2.539119607874659
00_data/02_resized/biodiscover-S/2_194175_1_2021_01_22-14-18-02-640.jpg,194175_1,biodiscover-S,1277.6,0.141,train,True,,,,8099,00_data/01_segmented/biodiscover-S/2_194175_1_2021_01_22-14-18-02-640.png,1.5238095238095237,2.922510958046337,0.17809438315583137,3.2011721208245425
00_data/02_resized/biodiscover-S/1_194176_1_2021_01_22-14-21-53-474.jpg,194176_1,biodiscover-S,1277.6,0.093,train,True,,,,6050,00_data/01_segmented/biodiscover-S/1_194176_1_2021_01_22-14-21-53-474.png,1.2584269662921348,3.5388227927363807,0.12802717630797733,2.391294151251819
00_data/02_resized/biodiscover-S/2_194176_1_2021_01_22-14-21-53-602.jpg,194176_1,biodiscover-S,1277.6,0.093,train,True,,,,11455,00_data/01_segmented/biodiscover-S/2_194176_1_2021_01_22-14-21-53-602.png,1.1256281407035176,3.956324358171572,0.11451677076793951,4.527648678113981
00_data/02_resized/biodiscover-S/1_194177_1_2021_01_22-14-22-54-846.jpg,194177_1,biodiscover-S,1277.6,0.038,train,True,,,,4484,00_data/01_segmented/biodiscover-S/1_194177_1_2021_01_22-14-22-54-846.png,1.9310344827586208,2.306199123356293,0.14577992735970524,1.7723244585476292
00_data/02_resized/biodiscover-S/2_194177_1_2021_01_22-14-22-54-975.jpg,194177_1,biodiscover-S,1277.6,0.038,train,True,,,,3273,00_data/01_segmented/biodiscover-S/2_194177_1_2021_01_22-14-22-54-975.png,2.24,1.9881026925485283,0.1691047157372581,1.2936703730656536
00_data/02_resized/biodiscover-S/1_194178_1_2021_01_22-14-23-49-050.jpg,194178_1,biodiscover-S,1277.6,0.057,train,True,,,,2989,00_data/01_segmented/biodiscover-S/1_194178_1_2021_01_22-14-23-49-050.png,2.036363636363636,2.186912961803382,0.1759787059885199,1.1814178872878822
00_data/02_resized/biodiscover-S/2_194178_1_2021_01_22-14-23-49-241.jpg,194178_1,biodiscover-S,1277.6,0.057,train,True,,,,3448,00_data/01_segmented/biodiscover-S/2_194178_1_2021_01_22-14-23-49-241.png,2.055045871559633,2.167031934877896,0.177593189529699,1.3628400385977308
00_data/02_resized/biodiscover-S/1_194179_1_2021_01_22-14-25-38-338.jpg,194179_1,biodiscover-S,1277.6,0.194,train,True,,,,9807,00_data/01_segmented/biodiscover-S/1_194179_1_2021_01_22-14-25-38-338.png,0.9333333333333333,4.771446462116469,0.12132506186592727,3.876268056417618
00_data/02_resized/biodiscover-S/2_194179_1_2021_01_22-14-25-38-449.jpg,194179_1,biodiscover-S,1277.6,0.194,train,True,,,,12686,00_data/01_segmented/biodiscover-S/2_194179_1_2021_01_22-14-25-38-449.png,0.9256198347107438,4.811208515967439,0.1203223754042254,5.014207868228194
00_data/02_resized/biodiscover-S/1_194180_1_2021_01_22-14-26-34-885.jpg,194180_1,biodiscover-S,1277.6,0.022,train,True,,,,2120,00_data/01_segmented/biodiscover-S/1_194180_1_2021_01_22-14-26-34-885.png,2.731707317073171,1.6302442078897934,0.17187850244120043,0.8379410910171663
00_data/02_resized/biodiscover-S/2_194180_1_2021_01_22-14-26-35-030.jpg,194180_1,biodiscover-S,1277.6,0.022,train,True,,,,2985,00_data/01_segmented/biodiscover-S/2_194180_1_2021_01_22-14-26-35-030.png,2.036363636363636,2.186912961803382,0.128127610910713,1.1798368663614347
00_data/02_resized/biodiscover-S/1_194181_1_2021_01_22-14-27-58-150.jpg,194181_1,biodiscover-S,1277.6,0.014,train,True,,,,3146,00_data/01_segmented/biodiscover-S/1_194181_1_2021_01_22-14-27-58-150.png,2.986666666666667,1.4910770194113965,0.16163767751759966,1.2434729586509459
00_data/02_resized/biodiscover-S/2_194181_1_2021_01_22-14-27-58-298.jpg,194181_1,biodiscover-S,1277.6,0.014,train,True,,,,2181,00_data/01_segmented/biodiscover-S/2_194181_1_2021_01_22-14-27-58-298.png,3.246376811594203,1.3717908578584845,0.1756931277365214,0.8620516601454905
00_data/02_resized/biodiscover-S/1_194182_1_2021_01_22-14-28-45-508.jpg,194182_1,biodiscover-S,1277.6,0.024,train,True,,,,2286,00_data/01_segmented/biodiscover-S/1_194182_1_2021_01_22-14-28-45-508.png,1.763779527559055,2.5248904195366313,0.11424254764862948,0.9035534594647369
00_data/02_resized/biodiscover-S/2_194182_1_2021_01_22-14-28-45-725.jpg,194182_1,biodiscover-S,1277.6,0.024,train,True,,,,2704,00_data/01_segmented/biodiscover-S/2_194182_1_2021_01_22-14-28-45-725.png,2.6666666666666665,1.6700062617407638,0.1727238518020946,1.0687701462784989
00_data/02_resized/biodiscover-S/1_194183_1_2021_01_22-14-29-34-122.jpg,194183_1,biodiscover-S,1277.6,0.132,train,True,,,,4493,00_data/01_segmented/biodiscover-S/1_194183_1_2021_01_22-14-29-34-122.png,1.5342465753424657,2.9026299311208517,0.1754148303601813,1.775881755632136
00_data/02_resized/biodiscover-S/2_194183_1_2021_01_22-14-29-34-232.jpg,194183_1,biodiscover-S,1277.6,0.132,train,True,,,,2666,00_data/01_segmented/biodiscover-S/2_194183_1_2021_01_22-14-29-34-232.png,3.027027027027027,1.471195992485911,0.3460887193592766,1.0537504474772479
00_data/02_resized/biodiscover-S/1_194184_1_2021_01_22-14-30-29-775.jpg,194184_1,biodiscover-S,1277.6,0.015,train,True,,,,1484,00_data/01_segmented/biodiscover-S/1_194184_1_2021_01_22-14-30-29-775.png,3.2,1.39167188478397,0.17721217919935933,0.5865587637120164
00_data/02_resized/biodiscover-S/2_194184_1_2021_01_22-14-30-29-942.jpg,194184_1,biodiscover-S,1277.6,0.015,train,True,,,,2558,00_data/01_segmented/biodiscover-S/2_194184_1_2021_01_22-14-30-29-942.png,3.2,1.39167188478397,0.17721217919935933,1.0110628824631658
00_data/02_resized/biodiscover-S/1_194185_1_2021_01_22-14-31-46-559.jpg,194185_1,biodiscover-S,1277.6,0.005,train,True,,,,967,00_data/01_segmented/biodiscover-S/1_194185_1_2021_01_22-14-31-46-559.png,4.76595744680851,0.9344082654978084,0.18300094400017997,0.3822118089686792
00_data/02_resized/biodiscover-S/2_194185_1_2021_01_22-14-31-46-806.jpg,194185_1,biodiscover-S,1277.6,0.005,train,True,,,,491,00_data/01_segmented/biodiscover-S/2_194185_1_2021_01_22-14-31-46-806.png,6.787878787878788,0.6560738885410143,0.26063770812146847,0.19407031872142863
00_data/02_resized/biodiscover-S/1_194186_1_2021_01_22-14-35-17-584.jpg,194186_1,biodiscover-S,1277.6,0.037,train,True,,,,922,00_data/01_segmented/biodiscover-S/1_194186_1_2021_01_22-14-35-17-584.png,5.743589743589744,0.7753600500939262,0.4297644495924561,0.364425323546145
00_data/02_resized/biodiscover-S/2_194186_1_2021_01_22-14-35-17-690.jpg,194186_1,biodiscover-S,1277.6,0.037,train,True,,,,1767,00_data/01_segmented/biodiscover-S/2_194186_1_2021_01_22-14-35-17-690.png,3.393939393939394,1.3121477770820287,0.2539517202137241,0.6984159942581759
00_data/02_resized/biodiscover-S/1_194187_1_2021_01_22-14-44-51-824.jpg,194187_1,biodiscover-S,1277.6,0.312,train,True,,,,11884,00_data/01_segmented/biodiscover-S/1_194187_1_2021_01_22-14-44-51-824.png,0.9256198347107438,4.811208515967439,0.1409712936680842,4.6972131724754735
00_data/02_resized/biodiscover-S/2_194187_1_2021_01_22-14-44-51-873.jpg,194187_1,biodiscover-S,1277.6,0.312,train,True,,,,12598,00_data/01_segmented/biodiscover-S/2_194187_1_2021_01_22-14-44-51-873.png,0.9180327868852459,4.85097056981841,0.13981579126096877,4.97942540784635
00_data/02_resized/biodiscover-S/1_194188_1_2021_01_22-14-46-16-398.jpg,194188_1,biodiscover-S,1277.6,2.511,train,True,,,,47541,00_data/01_segmented/biodiscover-S/1_194188_1_2021_01_22-14-46-16-398.png,0.6530612244897959,6.819192235441453,0.19931927740075767,18.790828966059955
00_data/02_resized/biodiscover-S/2_194188_1_2021_01_22-14-46-16-445.jpg,194188_1,biodiscover-S,1277.6,2.511,train,True,,,,35658,00_data/01_segmented/biodiscover-S/2_194188_1_2021_01_22-14-46-16-445.png,0.7133757961783439,6.24264245460238,0.21772774569573208,14.094011048816093
00_data/02_resized/biodiscover-S/1_194189_1_2021_01_22-14-46-47-372.jpg,194189_1,biodiscover-S,1277.6,1.174,train,True,,,,32254,00_data/01_segmented/biodiscover-S/1_194189_1_2021_01_22-14-46-47-372.png,0.6686567164179105,6.6601440200375706,0.1583941283985035,12.748562240409285
00_data/02_resized/biodiscover-S/2_194189_1_2021_01_22-14-46-47-437.jpg,194189_1,biodiscover-S,1277.6,1.174,train,True,,,,23574,00_data/01_segmented/biodiscover-S/2_194189_1_2021_01_22-14-46-47-437.png,0.7441860465116279,5.984189104571071,0.17628582396511186,9.317746830018246
00_data/02_resized/biodiscover-S/1_194190_1_2021_01_22-14-47-27-453.jpg,194190_1,biodiscover-S,1277.6,0.139,train,True,,,,10931,00_data/01_segmented/biodiscover-S/1_194190_1_2021_01_22-14-47-27-453.png,1.3333333333333333,3.3400125234815277,0.15509227677927123,4.320534936749361
00_data/02_resized/biodiscover-S/2_194190_1_2021_01_22-14-47-27-598.jpg,194190_1,biodiscover-S,1277.6,0.139,train,True,,,,7834,00_data/01_segmented/biodiscover-S/2_194190_1_2021_01_22-14-47-27-598.png,1.3176470588235294,3.3797745773324985,0.1532676617583386,3.0964294844473965
00_data/02_resized/biodiscover-S/1_194191_1_2021_01_22-14-49-03-277.jpg,194191_1,biodiscover-S,1277.6,0.151,val,True,,,,4008,00_data/01_segmented/biodiscover-S/1_194191_1_2021_01_22-14-49-03-277.png,1.5033557046979866,2.9622730118973077,0.17976310759433775,1.5841829683003785
00_data/02_resized/biodiscover-S/2_194191_1_2021_01_22-14-49-03-368.jpg,194191_1,biodiscover-S,1277.6,0.151,val,True,,,,11245,00_data/01_segmented/biodiscover-S/2_194191_1_2021_01_22-14-49-03-368.png,1.12,3.9762053850970567,0.13392351515778167,4.444645079475489
00_data/02_resized/biodiscover-S/1_194192_1_2021_01_22-14-50-07-494.jpg,194192_1,biodiscover-S,1277.6,0.047,train,True,,,,6290,00_data/01_segmented/biodiscover-S/1_194192_1_2021_01_22-14-50-07-494.png,1.1666666666666667,3.817157169693175,0.09454224491439461,2.486155406838668
00_data/02_resized/biodiscover-S/2_194192_1_2021_01_22-14-50-07-622.jpg,194192_1,biodiscover-S,1277.6,0.047,train,True,,,,5344,00_data/01_segmented/biodiscover-S/2_194192_1_2021_01_22-14-50-07-622.png,1.763779527559055,2.5248904195366313,0.14293000805955722,2.1122439577338383
00_data/02_resized/biodiscover-S/1_194193_1_2021_01_22-14-54-25-797.jpg,194193_1,biodiscover-S,1277.6,0.026,train,True,,,,3102,00_data/01_segmented/biodiscover-S/1_194193_1_2021_01_22-14-54-25-797.png,2.765432098765432,1.610363180964308,0.18396446860101376,1.2260817284600236
00_data/02_resized/biodiscover-S/2_194193_1_2021_01_22-14-54-25-948.jpg,194193_1,biodiscover-S,1277.6,0.026,train,True,,,,1878,00_data/01_segmented/biodiscover-S/2_194193_1_2021_01_22-14-54-25-948.png,2.8354430379746836,1.5706011271133375,0.18862179692002676,0.7422893249670935
00_data/02_resized/biodiscover-S/1_194194_1_2021_01_22-14-55-06-432.jpg,194194_1,biodiscover-S,1277.6,0.025,test,True,,,,2119,00_data/01_segmented/biodiscover-S/1_194194_1_2021_01_22-14-55-06-432.png,2.765432098765432,1.610363180964308,0.18157504920485848,0.8375458357855544
00_data/02_resized/biodiscover-S/2_194194_1_2021_01_22-14-55-06-562.jpg,194194_1,biodiscover-S,1277.6,0.025,test,True,,,,2228,00_data/01_segmented/biodiscover-S/2_194194_1_2021_01_22-14-55-06-562.png,2.9473684210526314,1.5109580463368817,0.19352077612623073,0.8806286560312484
00_data/02_resized/biodiscover-S/1_194195_1_2021_01_22-14-56-01-841.jpg,194195_1,biodiscover-S,1277.6,0.008,val,True,,,,1180,00_data/01_segmented/biodiscover-S/1_194195_1_2021_01_22-14-56-01-841.png,3.6721311475409837,1.2127426424546024,0.1649154511423777,0.4664011733020077
00_data/02_resized/biodiscover-S/2_194195_1_2021_01_22-14-56-02-284.jpg,194195_1,biodiscover-S,1277.6,0.008,val,True,,,,932,00_data/01_segmented/biodiscover-S/2_194195_1_2021_01_22-14-56-02-284.png,4.666666666666667,0.9542892924232937,0.2095800524934383,0.36837787586226367
00_data/02_resized/biodiscover-S/1_194196_1_2021_01_22-16-07-09-074.jpg,194196_1,biodiscover-S,1277.6,0.78,test,True,,,,20596,00_data/01_segmented/biodiscover-S/1_194196_1_2021_01_22-16-07-09-074.png,1.0717703349282297,4.155134627426425,0.22153708382289677,8.140676750278093
00_data/02_resized/biodiscover-S/2_194196_1_2021_01_22-16-07-09-172.jpg,194196_1,biodiscover-S,1277.6,0.78,test,True,,,,22695,00_data/01_segmented/biodiscover-S/2_194196_1_2021_01_22-16-07-09-172.png,0.9256198347107438,4.811208515967439,0.19132748148341086,8.97031748143141
00_data/02_resized/biodiscover-S/1_194197_1_2021_01_22-16-07-58-522.jpg,194197_1,biodiscover-S,1277.6,1.921,train,True,,,,46769,00_data/01_segmented/biodiscover-S/1_194197_1_2021_01_22-16-07-58-522.png,0.7044025157232704,6.322166562304321,0.19662701586789763,18.48569192725559
00_data/02_resized/biodiscover-S/2_194197_1_2021_01_22-16-07-58-605.jpg,194197_1,biodiscover-S,1277.6,1.921,train,True,,,,30225,00_data/01_segmented/biodiscover-S/2_194197_1_2021_01_22-16-07-58-605.png,0.7044025157232704,6.322166562304321,0.19662701586789763,11.946589375468799
00_data/02_resized/biodiscover-S/1_194198_1_2021_01_22-16-08-39-869.jpg,194198_1,biodiscover-S,1277.6,0.008,train,True,,,,2801,00_data/01_segmented/biodiscover-S/1_194198_1_2021_01_22-16-08-39-869.png,2.1538461538461537,2.0676268002504696,0.09672925499697153,1.1071099037448504
00_data/02_resized/biodiscover-S/2_194198_1_2021_01_22-16-08-40-165.jpg,194198_1,biodiscover-S,1277.6,0.008,train,True,,,,2014,00_data/01_segmented/biodiscover-S/2_194198_1_2021_01_22-16-08-40-165.png,2.196078431372549,2.0278647463994988,0.0986259070557357,0.7960440364663081
00_data/02_resized/biodiscover-S/1_194199_1_2021_01_22-16-09-33-787.jpg,194199_1,biodiscover-S,1277.6,0.121,test,True,,,,7962,00_data/01_segmented/biodiscover-S/1_194199_1_2021_01_22-16-09-33-787.png,1.3254437869822486,3.3598935504070133,0.1472096472416377,3.147022154093716
00_data/02_resized/biodiscover-S/2_194199_1_2021_01_22-16-09-33-956.jpg,194199_1,biodiscover-S,1277.6,0.121,test,True,,,,7261,00_data/01_segmented/biodiscover-S/2_194199_1_2021_01_22-16-09-33-956.png,1.391304347826087,3.200845335003131,0.15452441232196754,2.8699482367337947
00_data/02_resized/biodiscover-S/1_194210_1_2021_01_20-10-09-17-553.jpg,194210_1,biodiscover-S,1277.6,4.05,train,True,,,,55394,00_data/01_segmented/biodiscover-S/1_194210_1_2021_01_20-10-09-17-553.png,0.6588235294117647,6.759549154664997,0.23581274687141682,21.894768299907977
00_data/02_resized/biodiscover-S/2_194210_1_2021_01_20-10-09-17-620.jpg,194210_1,biodiscover-S,1277.6,4.05,train,True,,,,42345,00_data/01_segmented/biodiscover-S/2_194210_1_2021_01_20-10-09-17-620.png,0.7066246056782335,6.302285535378835,0.25292218907344394,16.737082782604674
00_data/02_resized/biodiscover-S/1_194211_1_2021_01_20-10-10-15-717.jpg,194211_1,biodiscover-S,1277.6,2.252,train,True,,,,25316,00_data/01_segmented/biodiscover-S/1_194211_1_2021_01_20-10-10-15-717.png,0.5803108808290155,7.674076393237321,0.17080346519109943,10.006281443486124
00_data/02_resized/biodiscover-S/2_194211_1_2021_01_20-10-10-15-806.jpg,194211_1,biodiscover-S,1277.6,2.252,train,True,,,,10131,00_data/01_segmented/biodiscover-S/2_194211_1_2021_01_20-10-10-15-806.png,1.1727748691099475,3.79727614276769,0.3451839663024313,4.0043307514598645
00_data/02_resized/biodiscover-S/1_194212_1_2021_01_20-10-19-09-019.jpg,194212_1,biodiscover-S,1277.6,1.282,train,True,,,,24342,00_data/01_segmented/biodiscover-S/1_194212_1_2021_01_20-10-19-09-019.png,0.6549707602339181,6.799311208515968,0.15977092718887848,9.621302847896162
00_data/02_resized/biodiscover-S/2_194212_1_2021_01_20-10-19-09-112.jpg,194212_1,biodiscover-S,1277.6,1.282,train,True,,,,24667,00_data/01_segmented/biodiscover-S/2_194212_1_2021_01_20-10-19-09-112.png,0.6829268292682927,6.520976831559174,0.16659041798352575,9.74976079817002
00_data/02_resized/biodiscover-S/1_194213_1_2021_01_20-10-07-36-010.jpg,194213_1,biodiscover-S,1277.6,6.486,train,True,,,,60919,00_data/01_segmented/biodiscover-S/1_194213_1_2021_01_20-10-07-36-010.png,0.36541598694942906,12.18706950532248,0.15302405050528672,24.078553454563565
00_data/02_resized/biodiscover-S/2_194213_1_2021_01_20-10-07-36-096.jpg,194213_1,biodiscover-S,1277.6,6.486,train,True,,,,47886,00_data/01_segmented/biodiscover-S/2_194213_1_2021_01_20-10-07-36-096.png,0.35555555555555557,12.525046963055729,0.14889483009482662,18.92719202096605
00_data/02_resized/biodiscover-S/1_194225_1_2021_01_22-16-25-38-312.jpg,194225_1,biodiscover-S,1277.6,3.811,train,True,,,,47770,00_data/01_segmented/biodiscover-S/1_194225_1_2021_01_22-16-25-38-312.png,0.4028776978417266,11.053850970569819,0.1413077705664837,18.881342414099073
00_data/02_resized/biodiscover-S/2_194225_1_2021_01_22-16-25-38-390.jpg,194225_1,biodiscover-S,1277.6,3.811,train,True,,,,86505,00_data/01_segmented/biodiscover-S/2_194225_1_2021_01_22-16-25-38-390.png,0.4057971014492754,10.974326862867876,0.14233173991841475,34.19155381058489
00_data/02_resized/biodiscover-S/1_194226_1_2021_01_22-16-26-19-073.jpg,194226_1,biodiscover-S,1277.6,0.654,train,True,,,,21804,00_data/01_segmented/biodiscover-S/1_194226_1_2021_01_22-16-26-19-073.png,0.875,5.089542892924233,0.17054819888881995,8.618145070065234
00_data/02_resized/biodiscover-S/2_194226_1_2021_01_22-16-26-19-143.jpg,194226_1,biodiscover-S,1277.6,0.654,train,True,,,,16550,00_data/01_segmented/biodiscover-S/2_194226_1_2021_01_22-16-26-19-143.png,0.8682170542635659,5.129304946775203,0.1692261198276663,6.541474083176464
00_data/02_resized/biodiscover-S/1_194227_1_2021_01_22-16-27-12-489.jpg,194227_1,biodiscover-S,1277.6,0.034,test,True,,,,3761,00_data/01_segmented/biodiscover-S/1_194227_1_2021_01_22-16-27-12-489.png,1.6115107913669064,2.7634627426424547,0.11723016023656356,1.4865549260922466
00_data/02_resized/biodiscover-S/2_194227_1_2021_01_22-16-27-12-641.jpg,194227_1,biodiscover-S,1277.6,0.034,test,True,,,,6536,00_data/01_segmented/biodiscover-S/2_194227_1_2021_01_22-16-27-12-641.png,1.3742331288343559,3.2406073888541016,0.09996927774774439,2.583388193815188
00_data/02_resized/biodiscover-S/1_194228_1_2021_01_22-16-28-31-919.jpg,194228_1,biodiscover-S,1277.6,0.055,train,True,,,,6581,00_data/01_segmented/biodiscover-S/1_194228_1_2021_01_22-16-28-31-919.png,1.6,2.78334376956794,0.13663251023252965,2.6011746792377224
00_data/02_resized/biodiscover-S/2_194228_1_2021_01_22-16-28-32-144.jpg,194228_1,biodiscover-S,1277.6,0.055,train,True,,,,9255,00_data/01_segmented/biodiscover-S/2_194228_1_2021_01_22-16-28-32-144.png,1.2947976878612717,3.4394176581089546,0.11056966145985057,3.658087168567865
00_data/02_resized/biodiscover-S/1_194229_1_2021_01_22-16-42-45-738.jpg,194229_1,biodiscover-S,1277.6,0.735,train,True,,,,18226,00_data/01_segmented/biodiscover-S/1_194229_1_2021_01_22-16-42-45-738.png,0.8648648648648649,5.149185973700689,0.17526311871076475,7.2039218513579595
00_data/02_resized/biodiscover-S/2_194229_1_2021_01_22-16-42-45-808.jpg,194229_1,biodiscover-S,1277.6,0.735,train,True,,,,18511,00_data/01_segmented/biodiscover-S/2_194229_1_2021_01_22-16-42-45-808.png,0.8615384615384616,5.169067000626175,0.1745890297926464,7.316569592367342
00_data/02_resized/biodiscover-S/1_194230_1_2021_01_22-16-43-21-295.jpg,194230_1,biodiscover-S,1277.6,0.889,train,True,,,,23774,00_data/01_segmented/biodiscover-S/1_194230_1_2021_01_22-16-43-21-295.png,0.9333333333333333,4.771446462116469,0.20151955638430702,9.396797876340619
00_data/02_resized/biodiscover-S/2_194230_1_2021_01_22-16-43-21-404.jpg,194230_1,biodiscover-S,1277.6,0.889,train,True,,,,24337,00_data/01_segmented/biodiscover-S/2_194230_1_2021_01_22-16-43-21-404.png,0.9572649572649573,4.652160300563557,0.20668672449672518,9.619326571738103
00_data/02_resized/biodiscover-S/1_194231_1_2021_01_22-16-44-00-239.jpg,194231_1,biodiscover-S,1277.6,0.151,train,True,,,,4676,00_data/01_segmented/biodiscover-S/1_194231_1_2021_01_22-16-44-00-239.png,1.5774647887323943,2.8231058234189104,0.1886246692363122,1.8482134630171083
00_data/02_resized/biodiscover-S/2_194231_1_2021_01_22-16-44-00-360.jpg,194231_1,biodiscover-S,1277.6,0.151,train,True,,,,4642,00_data/01_segmented/biodiscover-S/2_194231_1_2021_01_22-16-44-00-360.png,1.9478260869565218,2.286318096430808,0.23291046114396807,1.8347747851423049
00_data/02_resized/biodiscover-S/1_194232_1_2021_01_22-16-45-28-580.jpg,194232_1,biodiscover-S,1277.6,0.119,train,True,,,,3397,00_data/01_segmented/biodiscover-S/1_194232_1_2021_01_22-16-45-28-580.png,2.731707317073171,1.6302442078897934,0.30171459654044896,1.3426820217855255
00_data/02_resized/biodiscover-S/2_194232_1_2021_01_22-16-45-28-671.jpg,194232_1,biodiscover-S,1277.6,0.119,train,True,,,,3428,00_data/01_segmented/biodiscover-S/2_194232_1_2021_01_22-16-45-28-671.png,2.765432098765432,1.610363180964308,0.30543946810267675,1.3549349339654935
