IMAGE_FILENAME,INSECT_ID,DATASET,DPI,DRYMASS_MG,SPLIT,IS_VALID,w_estimate,nl_estimate,NOTES
crop_2025-05-08_003_D4_16-06-54_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_003_D4,EntoScan,3200,0.11,val,TRUE,,,
crop_2025-05-08_003_D4_16-22-19_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_003_D4,EntoScan,3200,0.11,val,TRUE,,,
crop_2025-05-08_003_D4_16-27-59_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_003_D4,EntoScan,3200,0.11,val,TRUE,,,
crop_2025-05-08_003_D5_16-00-30_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_003_D5,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-08_003_D5_16-06-54_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_003_D5,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-08_003_D5_16-22-19_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_003_D5,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-08_003_D5_16-27-59_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_003_D5,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-09_001_A1_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A1,EntoScan,3200,0.13,train,TRUE,,,
crop_2025-05-09_001_A1_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A1,EntoScan,3200,0.13,train,TRUE,,,
crop_2025-05-09_001_A1_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A1,EntoScan,3200,0.13,train,TRUE,,,
crop_2025-05-09_001_A1_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A1,EntoScan,3200,0.13,train,TRUE,,,
crop_2025-05-09_001_A2_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A2,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_001_A2_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A2,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_001_A2_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A2,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_001_A2_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A2,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_001_A3_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A3,EntoScan,3200,0.08,train,TRUE,,,
crop_2025-05-09_001_A3_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A3,EntoScan,3200,0.08,train,TRUE,,,
crop_2025-05-09_001_A3_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A3,EntoScan,3200,0.08,train,TRUE,,,
crop_2025-05-09_001_A3_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A3,EntoScan,3200,0.08,train,TRUE,,,
crop_2025-05-09_001_A4_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A4,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_001_A4_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A4,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_001_A4_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A4,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_001_A4_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A4,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_001_A5_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A5,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-09_001_A5_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A5,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-09_001_A5_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A5,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-09_001_A5_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A5,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-09_001_A6_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A6,EntoScan,3200,0.09,train,TRUE,,,
crop_2025-05-09_001_A6_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A6,EntoScan,3200,0.09,train,TRUE,,,
crop_2025-05-09_001_A6_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A6,EntoScan,3200,0.09,train,TRUE,,,
crop_2025-05-09_001_A6_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_A6,EntoScan,3200,0.09,train,TRUE,,,
crop_2025-05-09_001_B1_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B1,EntoScan,3200,0.15,test,TRUE,,,
crop_2025-05-09_001_B1_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B1,EntoScan,3200,0.15,test,TRUE,,,
crop_2025-05-09_001_B1_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B1,EntoScan,3200,0.15,test,TRUE,,,
crop_2025-05-09_001_B1_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B1,EntoScan,3200,0.15,test,TRUE,,,
crop_2025-05-09_001_B2_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B2,EntoScan,3200,0.08,train,TRUE,,,
crop_2025-05-09_001_B2_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B2,EntoScan,3200,0.08,train,TRUE,,,
crop_2025-05-09_001_B2_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B2,EntoScan,3200,0.08,train,TRUE,,,
crop_2025-05-09_001_B2_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B2,EntoScan,3200,0.08,train,TRUE,,,
crop_2025-05-09_001_B3_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B3,EntoScan,3200,0.41,train,TRUE,,,
crop_2025-05-09_001_B3_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B3,EntoScan,3200,0.41,train,TRUE,,,
crop_2025-05-09_001_B3_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B3,EntoScan,3200,0.41,train,TRUE,,,
crop_2025-05-09_001_B3_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B3,EntoScan,3200,0.41,train,TRUE,,,
crop_2025-05-09_001_B4_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B4,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_B4_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B4,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_B4_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B4,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_B4_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B4,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_B5_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B5,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_B5_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B5,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_B5_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B5,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_B5_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B5,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_B6_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B6,EntoScan,3200,0.7,train,TRUE,,,
crop_2025-05-09_001_B6_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B6,EntoScan,3200,0.7,train,TRUE,,,
crop_2025-05-09_001_B6_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B6,EntoScan,3200,0.7,train,TRUE,,,
crop_2025-05-09_001_B6_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_B6,EntoScan,3200,0.7,train,TRUE,,,
crop_2025-05-09_001_C1_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C1,EntoScan,3200,6.26,train,TRUE,,,
crop_2025-05-09_001_C1_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C1,EntoScan,3200,6.26,train,TRUE,,,
crop_2025-05-09_001_C1_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C1,EntoScan,3200,6.26,train,TRUE,,,
crop_2025-05-09_001_C1_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C1,EntoScan,3200,6.26,train,TRUE,,,
crop_2025-05-09_001_C2_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C2,EntoScan,3200,0.17,train,TRUE,,,
crop_2025-05-09_001_C2_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C2,EntoScan,3200,0.17,train,TRUE,,,
crop_2025-05-09_001_C2_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C2,EntoScan,3200,0.17,train,TRUE,,,
crop_2025-05-09_001_C2_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C2,EntoScan,3200,0.17,train,TRUE,,,
crop_2025-05-09_001_C3_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C3,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_C3_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C3,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_C3_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C3,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_C3_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C3,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_C4_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C4,EntoScan,3200,0.05,train,TRUE,,,
crop_2025-05-09_001_C4_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C4,EntoScan,3200,0.05,train,TRUE,,,
crop_2025-05-09_001_C4_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C4,EntoScan,3200,0.05,train,TRUE,,,
crop_2025-05-09_001_C4_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C4,EntoScan,3200,0.05,train,TRUE,,,
crop_2025-05-09_001_C5_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C5,EntoScan,3200,0.21,train,TRUE,,,
crop_2025-05-09_001_C5_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C5,EntoScan,3200,0.21,train,TRUE,,,
crop_2025-05-09_001_C5_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C5,EntoScan,3200,0.21,train,TRUE,,,
crop_2025-05-09_001_C5_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C5,EntoScan,3200,0.21,train,TRUE,,,
crop_2025-05-09_001_C6_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C6,EntoScan,3200,4.43,train,TRUE,,,
crop_2025-05-09_001_C6_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C6,EntoScan,3200,4.43,train,TRUE,,,
crop_2025-05-09_001_C6_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C6,EntoScan,3200,4.43,train,TRUE,,,
crop_2025-05-09_001_C6_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_C6,EntoScan,3200,4.43,train,TRUE,,,
crop_2025-05-09_001_D1_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D1,EntoScan,3200,5.03,train,TRUE,,,
crop_2025-05-09_001_D1_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D1,EntoScan,3200,5.03,train,TRUE,,,
crop_2025-05-09_001_D1_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D1,EntoScan,3200,5.03,train,TRUE,,,
crop_2025-05-09_001_D1_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D1,EntoScan,3200,5.03,train,TRUE,,,
crop_2025-05-09_001_D2_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D2,EntoScan,3200,4.71,val,TRUE,,,
crop_2025-05-09_001_D2_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D2,EntoScan,3200,4.71,val,TRUE,,,
crop_2025-05-09_001_D2_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D2,EntoScan,3200,4.71,val,TRUE,,,
crop_2025-05-09_001_D2_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D2,EntoScan,3200,4.71,val,TRUE,,,
crop_2025-05-09_001_D3_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D3,EntoScan,3200,4.68,train,TRUE,,,
crop_2025-05-09_001_D3_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D3,EntoScan,3200,4.68,train,TRUE,,,
crop_2025-05-09_001_D3_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D3,EntoScan,3200,4.68,train,TRUE,,,
crop_2025-05-09_001_D3_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D3,EntoScan,3200,4.68,train,TRUE,,,
crop_2025-05-09_001_D4_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D4,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_D4_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D4,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_D4_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D4,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_D4_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D4,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-05-09_001_D5_11-03-52_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D5,EntoScan,3200,0.11,train,TRUE,,,
crop_2025-05-09_001_D5_11-08-57_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D5,EntoScan,3200,0.11,train,TRUE,,,
crop_2025-05-09_001_D5_11-13-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D5,EntoScan,3200,0.11,train,TRUE,,,
crop_2025-05-09_001_D5_11-19-08_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_001_D5,EntoScan,3200,0.11,train,TRUE,,,
crop_2025-05-09_002_A1_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A1,EntoScan,3200,0.14,val,TRUE,,,
crop_2025-05-09_002_A1_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A1,EntoScan,3200,0.14,val,TRUE,,,
crop_2025-05-09_002_A1_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A1,EntoScan,3200,0.14,val,TRUE,,,
crop_2025-05-09_002_A1_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A1,EntoScan,3200,0.14,val,TRUE,,,
crop_2025-05-09_002_A2_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A2,EntoScan,3200,6.65,train,TRUE,,,
crop_2025-05-09_002_A2_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A2,EntoScan,3200,6.65,train,TRUE,,,
crop_2025-05-09_002_A2_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A2,EntoScan,3200,6.65,train,TRUE,,,
crop_2025-05-09_002_A2_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A2,EntoScan,3200,6.65,train,TRUE,,,
crop_2025-05-09_002_A3_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A3,EntoScan,3200,0.24,test,TRUE,,,
crop_2025-05-09_002_A4_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A4,EntoScan,3200,7.17,test,TRUE,,,
crop_2025-05-09_002_A4_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A4,EntoScan,3200,7.17,test,TRUE,,,
crop_2025-05-09_002_A4_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A4,EntoScan,3200,7.17,test,TRUE,,,
crop_2025-05-09_002_A4_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A4,EntoScan,3200,7.17,test,TRUE,,,
crop_2025-05-09_002_A5_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A5,EntoScan,3200,0.34,train,TRUE,,,
crop_2025-05-09_002_A5_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A5,EntoScan,3200,0.34,train,TRUE,,,
crop_2025-05-09_002_A5_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A5,EntoScan,3200,0.34,train,TRUE,,,
crop_2025-05-09_002_A5_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A5,EntoScan,3200,0.34,train,TRUE,,,
crop_2025-05-09_002_A6_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A6,EntoScan,3200,5.81,train,TRUE,,,
crop_2025-05-09_002_A6_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A6,EntoScan,3200,5.81,train,TRUE,,,
crop_2025-05-09_002_A6_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A6,EntoScan,3200,5.81,train,TRUE,,,
crop_2025-05-09_002_A6_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_A6,EntoScan,3200,5.81,train,TRUE,,,
crop_2025-05-09_002_B1_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B1,EntoScan,3200,5.43,train,TRUE,,,
crop_2025-05-09_002_B1_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B1,EntoScan,3200,5.43,train,TRUE,,,
crop_2025-05-09_002_B1_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B1,EntoScan,3200,5.43,train,TRUE,,,
crop_2025-05-09_002_B1_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B1,EntoScan,3200,5.43,train,TRUE,,,
crop_2025-05-09_002_B2_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B2,EntoScan,3200,0.27,test,TRUE,,,
crop_2025-05-09_002_B2_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B2,EntoScan,3200,0.27,test,TRUE,,,
crop_2025-05-09_002_B2_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B2,EntoScan,3200,0.27,test,TRUE,,,
crop_2025-05-09_002_B2_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B2,EntoScan,3200,0.27,test,TRUE,,,
crop_2025-05-09_002_B3_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B3,EntoScan,3200,0.75,train,TRUE,,,
crop_2025-05-09_002_B3_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B3,EntoScan,3200,0.75,train,TRUE,,,
crop_2025-05-09_002_B3_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B3,EntoScan,3200,0.75,train,TRUE,,,
crop_2025-05-09_002_B3_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B3,EntoScan,3200,0.75,train,TRUE,,,
crop_2025-05-09_002_B4_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B4,EntoScan,3200,5.99,train,TRUE,,,
crop_2025-05-09_002_B4_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B4,EntoScan,3200,5.99,train,TRUE,,,
crop_2025-05-09_002_B4_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B4,EntoScan,3200,5.99,train,TRUE,,,
crop_2025-05-09_002_B4_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B4,EntoScan,3200,5.99,train,TRUE,,,
crop_2025-05-09_002_B5_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B5,EntoScan,3200,4.43,test,TRUE,,,
crop_2025-05-09_002_B5_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B5,EntoScan,3200,4.43,test,TRUE,,,
crop_2025-05-09_002_B5_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B5,EntoScan,3200,4.43,test,TRUE,,,
crop_2025-05-09_002_B5_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B5,EntoScan,3200,4.43,test,TRUE,,,
crop_2025-05-09_002_B6_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B6,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_002_B6_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B6,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_002_B6_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B6,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_002_B6_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_B6,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-05-09_002_C1_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C1,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-09_002_C1_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C1,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-09_002_C1_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C1,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-09_002_C1_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C1,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-05-09_002_C2_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C2,EntoScan,3200,0.11,val,TRUE,,,
crop_2025-05-09_002_C2_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C2,EntoScan,3200,0.11,val,TRUE,,,
crop_2025-05-09_002_C2_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C2,EntoScan,3200,0.11,val,TRUE,,,
crop_2025-05-09_002_C2_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C2,EntoScan,3200,0.11,val,TRUE,,,
crop_2025-05-09_002_C3_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C3,EntoScan,3200,0.16,test,TRUE,,,
crop_2025-05-09_002_C3_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C3,EntoScan,3200,0.16,test,TRUE,,,
crop_2025-05-09_002_C3_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C3,EntoScan,3200,0.16,test,TRUE,,,
crop_2025-05-09_002_C3_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C3,EntoScan,3200,0.16,test,TRUE,,,
crop_2025-05-09_002_C4_11-28-15_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C4,EntoScan,3200,0.11,train,TRUE,,,
crop_2025-05-09_002_C4_11-33-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C4,EntoScan,3200,0.11,train,TRUE,,,
crop_2025-05-09_002_C4_11-46-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C4,EntoScan,3200,0.11,train,TRUE,,,
crop_2025-05-09_002_C4_12-11-38_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-09_002_C4,EntoScan,3200,0.11,train,TRUE,,,
