,IMAGE_FILENAME,INSECT_ID,DATASET,DPI,DRYMASS_MG,SPLIT,IS_VALID,NOTES
483,crop_2025-05-07_006_B4_18-28-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_B4,EntoScan,3200.0,3.9,train,True,
484,crop_2025-05-07_006_B5_18-13-40_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_B5,EntoScan,3200.0,0.13,train,True,
485,crop_2025-05-07_006_B5_18-18-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_B5,EntoScan,3200.0,0.13,train,True,
486,crop_2025-05-07_006_B5_18-23-21_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_B5,EntoScan,3200.0,0.13,train,True,
487,crop_2025-05-07_006_B5_18-28-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_B5,EntoScan,3200.0,0.13,train,True,
488,crop_2025-05-07_006_C1_18-13-40_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C1,EntoScan,3200.0,0.07,train,True,
489,crop_2025-05-07_006_C1_18-18-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C1,EntoScan,3200.0,0.07,train,True,
490,crop_2025-05-07_006_C1_18-23-21_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C1,EntoScan,3200.0,0.07,train,True,
491,crop_2025-05-07_006_C1_18-28-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C1,EntoScan,3200.0,0.07,train,True,
492,crop_2025-05-07_006_C2_18-13-40_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C2,EntoScan,3200.0,0.27,test,True,
493,crop_2025-05-07_006_C2_18-18-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C2,EntoScan,3200.0,0.27,test,True,
494,crop_2025-05-07_006_C2_18-23-21_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C2,EntoScan,3200.0,0.27,test,True,
495,crop_2025-05-07_006_C2_18-28-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C2,EntoScan,3200.0,0.27,test,True,
496,crop_2025-05-07_006_C5_18-13-40_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C5,EntoScan,3200.0,2.31,val,True,
497,crop_2025-05-07_006_C5_18-18-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C5,EntoScan,3200.0,2.31,val,True,
498,crop_2025-05-07_006_C5_18-23-21_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C5,EntoScan,3200.0,2.31,val,True,
499,crop_2025-05-07_006_C5_18-28-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C5,EntoScan,3200.0,2.31,val,True,
500,crop_2025-05-07_006_C6_18-13-40_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C6,EntoScan,3200.0,0.14,train,True,
501,crop_2025-05-07_006_C6_18-18-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C6,EntoScan,3200.0,0.14,train,True,
502,crop_2025-05-07_006_C6_18-23-21_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C6,EntoScan,3200.0,0.14,train,True,
503,crop_2025-05-07_006_C6_18-28-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_C6,EntoScan,3200.0,0.14,train,True,
504,crop_2025-05-07_006_D2_18-13-40_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D2,EntoScan,3200.0,0.08,train,True,
505,crop_2025-05-07_006_D2_18-18-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D2,EntoScan,3200.0,0.08,train,True,
506,crop_2025-05-07_006_D2_18-23-21_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D2,EntoScan,3200.0,0.08,train,True,
507,crop_2025-05-07_006_D2_18-28-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D2,EntoScan,3200.0,0.08,train,True,
508,crop_2025-05-07_006_D3_18-13-40_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D3,EntoScan,3200.0,0.1,train,True,
509,crop_2025-05-07_006_D3_18-18-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D3,EntoScan,3200.0,0.1,train,True,
510,crop_2025-05-07_006_D3_18-23-21_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D3,EntoScan,3200.0,0.1,train,True,
511,crop_2025-05-07_006_D3_18-28-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D3,EntoScan,3200.0,0.1,train,True,
512,crop_2025-05-07_006_D5_18-13-40_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D5,EntoScan,3200.0,1.43,train,True,
513,crop_2025-05-07_006_D5_18-18-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D5,EntoScan,3200.0,1.43,train,True,
514,crop_2025-05-07_006_D5_18-23-21_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D5,EntoScan,3200.0,1.43,train,True,
515,crop_2025-05-07_006_D5_18-28-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_006_D5,EntoScan,3200.0,1.43,train,True,
516,crop_2025-05-07_007_A3_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A3,EntoScan,3200.0,0.2,train,True,
517,crop_2025-05-07_007_A3_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A3,EntoScan,3200.0,0.2,train,True,
518,crop_2025-05-07_007_A3_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A3,EntoScan,3200.0,0.2,train,True,
519,crop_2025-05-07_007_A4_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A4,EntoScan,3200.0,0.12,train,True,
520,crop_2025-05-07_007_A4_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A4,EntoScan,3200.0,0.12,train,True,
521,crop_2025-05-07_007_A4_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A4,EntoScan,3200.0,0.12,train,True,
522,crop_2025-05-07_007_A4_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A4,EntoScan,3200.0,0.12,train,True,
523,crop_2025-05-07_007_A5_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A5,EntoScan,3200.0,0.1,train,True,
524,crop_2025-05-07_007_A5_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A5,EntoScan,3200.0,0.1,train,True,
525,crop_2025-05-07_007_A5_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A5,EntoScan,3200.0,0.1,train,True,
526,crop_2025-05-07_007_A5_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A5,EntoScan,3200.0,0.1,train,True,
527,crop_2025-05-07_007_A6_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A6,EntoScan,3200.0,0.2,train,True,
528,crop_2025-05-07_007_A6_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A6,EntoScan,3200.0,0.2,train,True,
529,crop_2025-05-07_007_A6_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A6,EntoScan,3200.0,0.2,train,True,
530,crop_2025-05-07_007_A6_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_A6,EntoScan,3200.0,0.2,train,True,
531,crop_2025-05-07_007_B1_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B1,EntoScan,3200.0,2.07,train,True,
532,crop_2025-05-07_007_B1_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B1,EntoScan,3200.0,2.07,train,True,
533,crop_2025-05-07_007_B1_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B1,EntoScan,3200.0,2.07,train,True,
534,crop_2025-05-07_007_B1_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B1,EntoScan,3200.0,2.07,train,True,
535,crop_2025-05-07_007_B2_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B2,EntoScan,3200.0,1.27,train,True,
536,crop_2025-05-07_007_B2_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B2,EntoScan,3200.0,1.27,train,True,
537,crop_2025-05-07_007_B2_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B2,EntoScan,3200.0,1.27,train,True,
538,crop_2025-05-07_007_B2_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B2,EntoScan,3200.0,1.27,train,True,
539,crop_2025-05-07_007_B3_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B3,EntoScan,3200.0,0.11,val,True,
540,crop_2025-05-07_007_B3_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B3,EntoScan,3200.0,0.11,val,True,
541,crop_2025-05-07_007_B3_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B3,EntoScan,3200.0,0.11,val,True,
542,crop_2025-05-07_007_B3_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B3,EntoScan,3200.0,0.11,val,True,
543,crop_2025-05-07_007_B4_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B4,EntoScan,3200.0,3.57,train,True,
544,crop_2025-05-07_007_B4_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B4,EntoScan,3200.0,3.57,train,True,
545,crop_2025-05-07_007_B4_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B4,EntoScan,3200.0,3.57,train,True,
546,crop_2025-05-07_007_B4_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B4,EntoScan,3200.0,3.57,train,True,
547,crop_2025-05-07_007_B5_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B5,EntoScan,3200.0,0.05,train,True,
548,crop_2025-05-07_007_B5_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B5,EntoScan,3200.0,0.05,train,True,
549,crop_2025-05-07_007_B5_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B5,EntoScan,3200.0,0.05,train,True,
550,crop_2025-05-07_007_B5_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B5,EntoScan,3200.0,0.05,train,True,
551,crop_2025-05-07_007_B6_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B6,EntoScan,3200.0,0.38,train,True,
552,crop_2025-05-07_007_B6_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B6,EntoScan,3200.0,0.38,train,True,
553,crop_2025-05-07_007_B6_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B6,EntoScan,3200.0,0.38,train,True,
554,crop_2025-05-07_007_B6_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_B6,EntoScan,3200.0,0.38,train,True,
555,crop_2025-05-07_007_C1_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C1,EntoScan,3200.0,4.62,train,True,
556,crop_2025-05-07_007_C1_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C1,EntoScan,3200.0,4.62,train,True,
557,crop_2025-05-07_007_C1_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C1,EntoScan,3200.0,4.62,train,True,
558,crop_2025-05-07_007_C1_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C1,EntoScan,3200.0,4.62,train,True,
559,crop_2025-05-07_007_C2_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C2,EntoScan,3200.0,0.13,train,True,
560,crop_2025-05-07_007_C2_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C2,EntoScan,3200.0,0.13,train,True,
561,crop_2025-05-07_007_C2_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C2,EntoScan,3200.0,0.13,train,True,
562,crop_2025-05-07_007_C3_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C3,EntoScan,3200.0,0.17,test,True,
563,crop_2025-05-07_007_C3_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C3,EntoScan,3200.0,0.17,test,True,
564,crop_2025-05-07_007_C3_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C3,EntoScan,3200.0,0.17,test,True,
565,crop_2025-05-07_007_C3_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C3,EntoScan,3200.0,0.17,test,True,
566,crop_2025-05-07_007_C4_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C4,EntoScan,3200.0,0.11,train,True,
567,crop_2025-05-07_007_C4_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C4,EntoScan,3200.0,0.11,train,True,
568,crop_2025-05-07_007_C4_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C4,EntoScan,3200.0,0.11,train,True,
569,crop_2025-05-07_007_C4_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C4,EntoScan,3200.0,0.11,train,True,
570,crop_2025-05-07_007_C6_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C6,EntoScan,3200.0,0.11,train,True,
571,crop_2025-05-07_007_C6_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C6,EntoScan,3200.0,0.11,train,True,
572,crop_2025-05-07_007_C6_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C6,EntoScan,3200.0,0.11,train,True,
573,crop_2025-05-07_007_C6_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_C6,EntoScan,3200.0,0.11,train,True,
574,crop_2025-05-07_007_D1_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D1,EntoScan,3200.0,1.55,train,True,
575,crop_2025-05-07_007_D1_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D1,EntoScan,3200.0,1.55,train,True,
576,crop_2025-05-07_007_D1_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D1,EntoScan,3200.0,1.55,train,True,
577,crop_2025-05-07_007_D1_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D1,EntoScan,3200.0,1.55,train,True,
578,crop_2025-05-07_007_D2_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D2,EntoScan,3200.0,2.4,train,True,
579,crop_2025-05-07_007_D2_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D2,EntoScan,3200.0,2.4,train,True,
580,crop_2025-05-07_007_D2_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D2,EntoScan,3200.0,2.4,train,True,
581,crop_2025-05-07_007_D2_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D2,EntoScan,3200.0,2.4,train,True,
582,crop_2025-05-07_007_D3_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D3,EntoScan,3200.0,1.53,train,True,
583,crop_2025-05-07_007_D3_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D3,EntoScan,3200.0,1.53,train,True,
584,crop_2025-05-07_007_D3_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D3,EntoScan,3200.0,1.53,train,True,
585,crop_2025-05-07_007_D3_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D3,EntoScan,3200.0,1.53,train,True,
586,crop_2025-05-07_007_D4_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D4,EntoScan,3200.0,0.01,train,True,
587,crop_2025-05-07_007_D4_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D4,EntoScan,3200.0,0.01,train,True,
588,crop_2025-05-07_007_D4_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D4,EntoScan,3200.0,0.01,train,True,
589,crop_2025-05-07_007_D4_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D4,EntoScan,3200.0,0.01,train,True,
590,crop_2025-05-07_007_D5_18-33-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D5,EntoScan,3200.0,0.08,train,True,
591,crop_2025-05-07_007_D5_18-38-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D5,EntoScan,3200.0,0.08,train,True,
592,crop_2025-05-07_007_D5_18-43-22_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D5,EntoScan,3200.0,0.08,train,True,
593,crop_2025-05-07_007_D5_18-49-35_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-07_007_D5,EntoScan,3200.0,0.08,train,True,
594,crop_2025-05-08_001_A1_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A1,EntoScan,3200.0,0.21,train,True,
595,crop_2025-05-08_001_A1_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A1,EntoScan,3200.0,0.21,train,True,
596,crop_2025-05-08_001_A1_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A1,EntoScan,3200.0,0.21,train,True,
597,crop_2025-05-08_001_A1_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A1,EntoScan,3200.0,0.21,train,True,
598,crop_2025-05-08_001_A2_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A2,EntoScan,3200.0,0.14,train,True,
599,crop_2025-05-08_001_A2_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A2,EntoScan,3200.0,0.14,train,True,
600,crop_2025-05-08_001_A2_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A2,EntoScan,3200.0,0.14,train,True,
601,crop_2025-05-08_001_A2_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A2,EntoScan,3200.0,0.14,train,True,
602,crop_2025-05-08_001_A3_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A3,EntoScan,3200.0,0.03,train,True,
603,crop_2025-05-08_001_A3_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A3,EntoScan,3200.0,0.03,train,True,
604,crop_2025-05-08_001_A3_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A3,EntoScan,3200.0,0.03,train,True,
605,crop_2025-05-08_001_A3_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A3,EntoScan,3200.0,0.03,train,True,
606,crop_2025-05-08_001_A4_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A4,EntoScan,3200.0,4.57,train,True,
607,crop_2025-05-08_001_A4_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A4,EntoScan,3200.0,4.57,train,True,
608,crop_2025-05-08_001_A4_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A4,EntoScan,3200.0,4.57,train,True,
609,crop_2025-05-08_001_A4_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A4,EntoScan,3200.0,4.57,train,True,
610,crop_2025-05-08_001_A5_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A5,EntoScan,3200.0,0.19,train,True,
611,crop_2025-05-08_001_A5_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A5,EntoScan,3200.0,0.19,train,True,
612,crop_2025-05-08_001_A5_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A5,EntoScan,3200.0,0.19,train,True,
613,crop_2025-05-08_001_A5_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A5,EntoScan,3200.0,0.19,train,True,
614,crop_2025-05-08_001_A6_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A6,EntoScan,3200.0,0.05,train,True,
615,crop_2025-05-08_001_A6_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A6,EntoScan,3200.0,0.05,train,True,
616,crop_2025-05-08_001_A6_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A6,EntoScan,3200.0,0.05,train,True,
617,crop_2025-05-08_001_A6_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_A6,EntoScan,3200.0,0.05,train,True,
618,crop_2025-05-08_001_B1_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B1,EntoScan,3200.0,0.1,train,True,
619,crop_2025-05-08_001_B1_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B1,EntoScan,3200.0,0.1,train,True,
620,crop_2025-05-08_001_B1_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B1,EntoScan,3200.0,0.1,train,True,
621,crop_2025-05-08_001_B1_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B1,EntoScan,3200.0,0.1,train,True,
622,crop_2025-05-08_001_B2_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B2,EntoScan,3200.0,0.14,train,True,
623,crop_2025-05-08_001_B2_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B2,EntoScan,3200.0,0.14,train,True,
624,crop_2025-05-08_001_B2_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B2,EntoScan,3200.0,0.14,train,True,
625,crop_2025-05-08_001_B2_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B2,EntoScan,3200.0,0.14,train,True,
626,crop_2025-05-08_001_B4_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B4,EntoScan,3200.0,0.14,train,True,
627,crop_2025-05-08_001_B4_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B4,EntoScan,3200.0,0.14,train,True,
628,crop_2025-05-08_001_B4_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B4,EntoScan,3200.0,0.14,train,True,
629,crop_2025-05-08_001_B4_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B4,EntoScan,3200.0,0.14,train,True,
630,crop_2025-05-08_001_B6_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B6,EntoScan,3200.0,1.54,train,True,
631,crop_2025-05-08_001_B6_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B6,EntoScan,3200.0,1.54,train,True,
632,crop_2025-05-08_001_B6_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B6,EntoScan,3200.0,1.54,train,True,
633,crop_2025-05-08_001_B6_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_B6,EntoScan,3200.0,1.54,train,True,
634,crop_2025-05-08_001_C1_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C1,EntoScan,3200.0,1.24,train,True,
635,crop_2025-05-08_001_C1_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C1,EntoScan,3200.0,1.24,train,True,
636,crop_2025-05-08_001_C1_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C1,EntoScan,3200.0,1.24,train,True,
637,crop_2025-05-08_001_C1_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C1,EntoScan,3200.0,1.24,train,True,
638,crop_2025-05-08_001_C2_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C2,EntoScan,3200.0,2.1,train,True,
639,crop_2025-05-08_001_C2_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C2,EntoScan,3200.0,2.1,train,True,
640,crop_2025-05-08_001_C2_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C2,EntoScan,3200.0,2.1,train,True,
641,crop_2025-05-08_001_C2_15-30-49_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C2,EntoScan,3200.0,2.1,train,True,
642,crop_2025-05-08_001_C3_14-52-31_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C3,EntoScan,3200.0,0.1,train,True,
643,crop_2025-05-08_001_C3_15-01-17_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C3,EntoScan,3200.0,0.1,train,True,
644,crop_2025-05-08_001_C3_15-25-46_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-05-08_001_C3,EntoScan,3200.0,0.1,train,True,
